tr_id,tau,xi,y_sys,y_phase
0,12.090000,0.430108,1.347222,1.347248
0,12.100000,0.443559,1.342854,1.342880
0,12.110000,0.456965,1.338351,1.338377
0,12.120000,0.470325,1.333714,1.333741
0,12.130000,0.483639,1.328945,1.328971
0,12.140000,0.496904,1.324042,1.324068
0,12.150000,0.510119,1.319007,1.319033
0,12.160000,0.523283,1.313840,1.313866
0,12.170000,0.536395,1.308541,1.308568
0,12.180000,0.549454,1.303112,1.303139
0,12.190000,0.562457,1.297552,1.297579
0,12.200000,0.575404,1.291863,1.291890
0,12.210000,0.588294,1.286044,1.286072
0,12.220000,0.601125,1.280097,1.280125
0,12.230000,0.613896,1.274022,1.274050
0,12.240000,0.626605,1.267820,1.267847
0,12.250000,0.639251,1.261490,1.261518
0,12.260000,0.651834,1.255035,1.255063
0,12.270000,0.664352,1.248454,1.248482
0,12.280000,0.676803,1.241748,1.241776
0,12.290000,0.689186,1.234918,1.234946
0,12.300000,0.701501,1.227964,1.227993
0,12.310000,0.713745,1.220888,1.220917
0,12.320000,0.725918,1.213690,1.213719
0,12.330000,0.738019,1.206370,1.206399
0,12.340000,0.750045,1.198930,1.198959
0,12.350000,0.761997,1.191369,1.191399
0,12.360000,0.773872,1.183690,1.183720
0,12.370000,0.785670,1.175892,1.175922
0,12.380000,0.797390,1.167977,1.168007
0,12.390000,0.809029,1.159945,1.159975
0,12.400000,0.820588,1.151796,1.151827
0,12.410000,0.832065,1.143533,1.143564
0,12.420000,0.843458,1.135155,1.135186
0,12.430000,0.854768,1.126664,1.126696
0,12.440000,0.865991,1.118060,1.118092
0,12.450000,0.877128,1.109345,1.109376
0,12.460000,0.888178,1.100518,1.100550
0,12.470000,0.899138,1.091581,1.091614
0,12.480000,0.910009,1.082536,1.082568
0,12.490000,0.920789,1.073382,1.073414
0,12.500000,0.931476,1.064120,1.064153
0,12.510000,0.942071,1.054752,1.054786
0,12.520000,0.952571,1.045279,1.045313
0,12.530000,0.962976,1.035701,1.035735
0,12.540000,0.973285,1.026020,1.026054
0,12.550000,0.983496,1.016236,1.016271
0,12.560000,0.993609,1.006350,1.006385
0,12.570000,1.003623,0.996364,0.996399
0,12.580000,1.013536,0.986278,0.986314
0,12.590000,1.023348,0.976094,0.976130
0,12.600000,1.033058,0.965812,0.965848
0,12.610000,1.042664,0.955433,0.955470
0,12.620000,1.052166,0.944959,0.944996
0,12.630000,1.061563,0.934390,0.934428
0,12.640000,1.070853,0.923728,0.923766
0,12.650000,1.080037,0.912973,0.913012
0,12.660000,1.089113,0.902127,0.902166
0,12.670000,1.098079,0.891191,0.891231
0,12.680000,1.106936,0.880166,0.880206
0,12.690000,1.115682,0.869053,0.869093
0,12.700000,1.124317,0.857853,0.857894
0,12.710000,1.132839,0.846567,0.846609
0,12.720000,1.141248,0.835196,0.835239
0,12.730000,1.149543,0.823742,0.823785
0,12.740000,1.157723,0.812206,0.812249
0,12.750000,1.165787,0.800588,0.800632
0,12.760000,1.173734,0.788891,0.788935
0,12.770000,1.181564,0.777114,0.777159
0,12.780000,1.189276,0.765260,0.765306
0,12.790000,1.196869,0.753329,0.753376
0,12.800000,1.204342,0.741323,0.741370
0,12.810000,1.211695,0.729242,0.729291
0,12.820000,1.218927,0.717089,0.717138
0,12.830000,1.226037,0.704864,0.704914
0,12.840000,1.233024,0.692569,0.692620
0,12.850000,1.239888,0.680204,0.680256
0,12.860000,1.246628,0.667772,0.667824
0,12.870000,1.253243,0.655272,0.655326
0,12.880000,1.259733,0.642707,0.642762
0,12.890000,1.266097,0.630078,0.630134
0,12.900000,1.272334,0.617386,0.617443
0,12.910000,1.278445,0.604632,0.604690
0,12.920000,1.284427,0.591817,0.591877
0,12.930000,1.290281,0.578943,0.579004
0,12.940000,1.296006,0.566012,0.566074
0,12.950000,1.301601,0.553024,0.553087
0,12.960000,1.307066,0.539980,0.540046
0,12.970000,1.312400,0.526883,0.526950
0,12.980000,1.317603,0.513733,0.513801
0,12.990000,1.322675,0.500531,0.500602
0,13.000000,1.327614,0.487280,0.487352
0,13.010000,1.332420,0.473979,0.474054
0,13.020000,1.337093,0.460632,0.460708
0,13.030000,1.341633,0.447238,0.447317
0,13.040000,1.346038,0.433800,0.433881
0,13.050000,1.350308,0.420318,0.420401
0,13.060000,1.354444,0.406794,0.406880
0,13.070000,1.358444,0.393229,0.393319
0,13.080000,1.362309,0.379625,0.379718
0,13.090000,1.366037,0.365984,0.366080
0,13.100000,1.369628,0.352305,0.352405
0,13.110000,1.373083,0.338591,0.338695
0,13.120000,1.376400,0.324844,0.324952
0,13.130000,1.379579,0.311064,0.311177
0,13.140000,1.382621,0.297253,0.297371
0,13.150000,1.385524,0.283412,0.283536
0,13.160000,1.388289,0.269543,0.269673
0,13.170000,1.390915,0.255647,0.255784
0,13.180000,1.393402,0.241725,0.241871
0,13.190000,1.395750,0.227779,0.227934
0,13.200000,1.397957,0.213810,0.213975
0,13.210000,1.400026,0.199820,0.199996
0,13.220000,1.401954,0.185810,0.186000
0,13.230000,1.403742,0.171782,0.171987
0,13.240000,1.405389,0.157736,0.157959
0,13.250000,1.406896,0.143674,0.143919
0,13.260000,1.408263,0.129599,0.129870
0,13.270000,1.409488,0.115510,0.115814
0,13.280000,1.410573,0.101409,0.101755
0,13.290000,1.411517,0.087299,0.087701
0,13.300000,1.412319,0.073179,0.073658
0,13.310000,1.412980,0.059053,0.059644
0,13.320000,1.413500,0.044920,0.045694
0,13.330000,1.413878,0.030783,0.031899
0,13.340000,1.414116,0.016643,0.018615
0,13.350000,1.414211,0.002501,0.008687
0,13.360000,1.414166,-0.011641,0.014318
0,13.370000,1.413979,-0.025781,0.027164
0,13.380000,1.413650,-0.039920,0.040837
0,13.390000,1.413180,-0.054054,0.054738
0,13.400000,1.412569,-0.068183,0.068727
0,13.410000,1.411817,-0.082305,0.082757
0,13.420000,1.410923,-0.096419,0.096805
0,13.430000,1.409888,-0.110523,0.110860
0,13.440000,1.408712,-0.124616,0.124915
0,13.450000,1.407396,-0.138697,0.138966
0,13.460000,1.405939,-0.152763,0.153008
0,13.470000,1.404341,-0.166815,0.167039
0,13.480000,1.402602,-0.180850,0.181056
0,13.490000,1.400724,-0.194867,0.195058
0,13.500000,1.398705,-0.208864,0.209043
0,13.510000,1.396547,-0.222840,0.223008
0,13.520000,1.394248,-0.236794,0.236952
0,13.530000,1.391811,-0.250725,0.250874
0,13.540000,1.389234,-0.264630,0.264771
0,13.550000,1.386518,-0.278509,0.278643
0,13.560000,1.383664,-0.292360,0.292488
0,13.570000,1.380671,-0.306182,0.306304
0,13.580000,1.377540,-0.319973,0.320090
0,13.590000,1.374272,-0.333732,0.333844
0,13.600000,1.370866,-0.347458,0.347565
0,13.610000,1.367323,-0.361149,0.361252
0,13.620000,1.363643,-0.374804,0.374904
0,13.630000,1.359827,-0.388421,0.388517
0,13.640000,1.355875,-0.402000,0.402093
0,13.650000,1.351787,-0.415538,0.415628
0,13.660000,1.347564,-0.429035,0.429122
0,13.670000,1.343206,-0.442489,0.442574
0,13.680000,1.338714,-0.455899,0.455981
0,13.690000,1.334089,-0.469263,0.469343
0,13.700000,1.329329,-0.482580,0.482658
0,13.710000,1.324437,-0.495849,0.495925
0,13.720000,1.319412,-0.509068,0.509142
0,13.730000,1.314256,-0.522237,0.522309
0,13.740000,1.308968,-0.535353,0.535423
0,13.750000,1.303549,-0.548416,0.548484
0,13.760000,1.298000,-0.561424,0.561490
0,13.770000,1.292321,-0.574375,0.574441
0,13.780000,1.286512,-0.587270,0.587333
0,13.790000,1.280576,-0.600105,0.600168
0,13.800000,1.274511,-0.612881,0.612942
0,13.810000,1.268318,-0.625595,0.625655
0,13.820000,1.261999,-0.638247,0.638305
0,13.830000,1.255553,-0.650835,0.650892
0,13.840000,1.248982,-0.663357,0.663414
0,13.850000,1.242286,-0.675814,0.675869
0,13.860000,1.235466,-0.688203,0.688257
0,13.870000,1.228523,-0.700523,0.700576
0,13.880000,1.221456,-0.712773,0.712825
0,13.890000,1.214267,-0.724951,0.725003
0,13.900000,1.206957,-0.737058,0.737108
0,13.910000,1.199527,-0.749090,0.749140
0,13.920000,1.191976,-0.761048,0.761097
0,13.930000,1.184306,-0.772929,0.772978
0,13.940000,1.176517,-0.784734,0.784781
0,13.950000,1.168611,-0.796459,0.796506
0,13.960000,1.160589,-0.808105,0.808152
0,13.970000,1.152450,-0.819671,0.819716
0,13.980000,1.144195,-0.831154,0.831199
0,13.990000,1.135827,-0.842554,0.842599
0,14.000000,1.127345,-0.853870,0.853914
0,14.010000,1.118750,-0.865101,0.865144
0,14.020000,1.110043,-0.876245,0.876287
0,14.030000,1.101225,-0.887301,0.887343
0,14.040000,1.092297,-0.898269,0.898310
0,14.050000,1.083260,-0.909147,0.909188
0,14.060000,1.074114,-0.919934,0.919974
0,14.070000,1.064862,-0.930629,0.930669
0,14.080000,1.055502,-0.941231,0.941270
0,14.090000,1.046037,-0.951738,0.951778
0,14.100000,1.036468,-0.962151,0.962190
0,14.110000,1.026795,-0.972467,0.972506
0,14.120000,1.017019,-0.982687,0.982725
0,14.130000,1.007141,-0.992807,0.992845
0,14.140000,0.997163,-1.002829,1.002866
0,14.150000,0.987085,-1.012750,1.012787
0,14.160000,0.976908,-1.022570,1.022607
0,14.170000,0.966634,-1.032288,1.032324
0,14.180000,0.956263,-1.041903,1.041939
0,14.190000,0.945796,-1.051413,1.051449
0,14.200000,0.935235,-1.060818,1.060854
0,14.210000,0.924580,-1.070118,1.070152
0,14.220000,0.913833,-1.079310,1.079344
0,14.230000,0.902994,-1.088394,1.088428
0,14.240000,0.892065,-1.097369,1.097403
0,14.250000,0.881047,-1.106235,1.106269
0,14.260000,0.869941,-1.114990,1.115023
0,14.270000,0.858748,-1.123633,1.123667
0,14.280000,0.847469,-1.132165,1.132198
0,14.290000,0.836105,-1.140583,1.140615
0,14.300000,0.824658,-1.148886,1.148919
0,14.310000,0.813128,-1.157075,1.157108
0,14.320000,0.801516,-1.165149,1.165181
0,14.330000,0.789825,-1.173105,1.173137
0,14.340000,0.778055,-1.180945,1.180977
0,14.350000,0.766207,-1.188666,1.188698
0,14.360000,0.754282,-1.196269,1.196300
0,14.370000,0.742282,-1.203752,1.203783
0,14.380000,0.730207,-1.211114,1.211145
0,14.390000,0.718060,-1.218356,1.218386
0,14.400000,0.705840,-1.225475,1.225506
0,14.410000,0.693551,-1.232472,1.232502
0,14.420000,0.681191,-1.239346,1.239376
0,14.430000,0.668764,-1.246096,1.246126
0,14.440000,0.656270,-1.252721,1.252751
0,14.450000,0.643710,-1.259221,1.259251
0,14.460000,0.631086,-1.265595,1.265624
0,14.470000,0.618399,-1.271842,1.271872
0,14.480000,0.605649,-1.277963,1.277992
0,14.490000,0.592840,-1.283955,1.283984
0,14.500000,0.579971,-1.289819,1.289848
0,14.510000,0.567044,-1.295554,1.295583
0,14.520000,0.554060,-1.301160,1.301189
0,14.530000,0.541021,-1.306635,1.306664
0,14.540000,0.527928,-1.311980,1.312009
0,14.550000,0.514782,-1.317194,1.317222
0,14.560000,0.501584,-1.322276,1.322304
0,14.570000,0.488337,-1.327225,1.327254
0,14.580000,0.475040,-1.332042,1.332070
0,14.590000,0.461696,-1.336726,1.336754
0,14.600000,0.448306,-1.341276,1.341304
0,14.610000,0.434871,-1.345692,1.345720
0,14.620000,0.421393,-1.349973,1.350001
0,14.630000,0.407872,-1.354120,1.354147
0,14.640000,0.394311,-1.358131,1.358158
0,14.650000,0.380710,-1.362006,1.362033
0,14.660000,0.367071,-1.365745,1.365772
0,14.670000,0.353396,-1.369347,1.369374
0,14.680000,0.339685,-1.372813,1.372840
0,14.690000,0.325940,-1.376141,1.376168
0,14.700000,0.312162,-1.379331,1.379358
0,14.710000,0.298354,-1.382384,1.382411
0,14.720000,0.284515,-1.385298,1.385325
0,14.730000,0.270648,-1.388074,1.388101
0,14.740000,0.256754,-1.390711,1.390738
0,14.750000,0.242834,-1.393209,1.393236
0,14.760000,0.228890,-1.395568,1.395594
0,14.770000,0.214924,-1.397787,1.397814
0,14.780000,0.200935,-1.399866,1.399893
0,14.790000,0.186927,-1.401805,1.401832
0,14.800000,0.172900,-1.403605,1.403631
0,14.810000,0.158855,-1.405263,1.405290
0,14.820000,0.144795,-1.406782,1.406808
0,14.830000,0.130720,-1.408159,1.408186
0,14.840000,0.116632,-1.409396,1.409422
0,14.850000,0.102533,-1.410492,1.410518
0,14.860000,0.088423,-1.411447,1.411473
0,14.870000,0.074304,-1.412260,1.412287
0,14.880000,0.060178,-1.412933,1.412959
0,14.890000,0.046046,-1.413464,1.413490
0,14.900000,0.031909,-1.413854,1.413880
0,14.910000,0.017769,-1.414102,1.414128
0,14.920000,0.003628,-1.414209,1.414235
0,14.930000,-0.010514,-1.414174,1.414201
0,14.940000,-0.024655,-1.413999,1.414025
0,14.950000,-0.038794,-1.413681,1.413708
0,14.960000,-0.052929,-1.413223,1.413249
0,14.970000,-0.067058,-1.412623,1.412649
0,14.980000,-0.081181,-1.411882,1.411908
0,14.990000,-0.095295,-1.410999,1.411026
0,15.000000,-0.109400,-1.409976,1.410002
0,15.010000,-0.123494,-1.408811,1.408838
0,15.020000,-0.137576,-1.407506,1.407532
0,15.030000,-0.151644,-1.406060,1.406086
0,15.040000,-0.165697,-1.404473,1.404500
0,15.050000,-0.179733,-1.402746,1.402773
0,15.060000,-0.193751,-1.400878,1.400905
0,15.070000,-0.207750,-1.398871,1.398898
0,15.080000,-0.221728,-1.396724,1.396750
0,15.090000,-0.235684,-1.394436,1.394463
0,15.100000,-0.249616,-1.392010,1.392037
0,15.110000,-0.263524,-1.389444,1.389471
0,15.120000,-0.277405,-1.386740,1.386767
0,15.130000,-0.291258,-1.383896,1.383923
0,15.140000,-0.305082,-1.380915,1.380942
0,15.150000,-0.318876,-1.377795,1.377822
0,15.160000,-0.332638,-1.374537,1.374564
0,15.170000,-0.346366,-1.371142,1.371169
0,15.180000,-0.360060,-1.367610,1.367637
0,15.190000,-0.373718,-1.363941,1.363968
0,15.200000,-0.387338,-1.360136,1.360163
0,15.210000,-0.400920,-1.356194,1.356222
0,15.220000,-0.414462,-1.352117,1.352145
0,15.230000,-0.427962,-1.347905,1.347933
0,15.240000,-0.441419,-1.343558,1.343586
0,15.250000,-0.454833,-1.339077,1.339105
0,15.260000,-0.468200,-1.334462,1.334490
0,15.270000,-0.481521,-1.329713,1.329741
0,15.280000,-0.494794,-1.324832,1.324860
0,15.290000,-0.508018,-1.319817,1.319846
0,15.300000,-0.521190,-1.314671,1.314700
0,15.310000,-0.534311,-1.309394,1.309422
0,15.320000,-0.547378,-1.303985,1.304014
0,15.330000,-0.560390,-1.298446,1.298475
0,15.340000,-0.573346,-1.292778,1.292807
0,15.350000,-0.586245,-1.286980,1.287009
0,15.360000,-0.599085,-1.281053,1.281082
0,15.370000,-0.611866,-1.274998,1.275028
0,15.380000,-0.624585,-1.268816,1.268845
0,15.390000,-0.637242,-1.262507,1.262536
0,15.400000,-0.649835,-1.256071,1.256101
0,15.410000,-0.662363,-1.249510,1.249540
0,15.420000,-0.674824,-1.242824,1.242854
0,15.430000,-0.687219,-1.236014,1.236044
0,15.440000,-0.699544,-1.229080,1.229111
0,15.450000,-0.711800,-1.222023,1.222054
0,15.460000,-0.723984,-1.214844,1.214875
0,15.470000,-0.736096,-1.207544,1.207575
0,15.480000,-0.748135,-1.200123,1.200154
0,15.490000,-0.760098,-1.192581,1.192613
0,15.500000,-0.771986,-1.184921,1.184952
0,15.510000,-0.783796,-1.177142,1.177174
0,15.520000,-0.795528,-1.169245,1.169277
0,15.530000,-0.807181,-1.161232,1.161264
0,15.540000,-0.818753,-1.153102,1.153134
0,15.550000,-0.830243,-1.144857,1.144890
0,15.560000,-0.841649,-1.136497,1.136530
0,15.570000,-0.852972,-1.128024,1.128057
0,15.580000,-0.864210,-1.119438,1.119472
0,15.590000,-0.875361,-1.110740,1.110774
0,15.600000,-0.886424,-1.101931,1.101965
0,15.610000,-0.897399,-1.093012,1.093046
0,15.620000,-0.908284,-1.083984,1.084018
0,15.630000,-0.919078,-1.074847,1.074881
0,15.640000,-0.929780,-1.065602,1.065637
0,15.650000,-0.940390,-1.056251,1.056287
0,15.660000,-0.950905,-1.046795,1.046831
0,15.670000,-0.961325,-1.037234,1.037270
0,15.680000,-0.971649,-1.027569,1.027605
0,15.690000,-0.981876,-1.017801,1.017838
0,15.700000,-0.992005,-1.007931,1.007969
0,15.710000,-1.002035,-0.997961,0.997999
0,15.720000,-1.011964,-0.987891,0.987929
0,15.730000,-1.021792,-0.977722,0.977760
0,15.740000,-1.031518,-0.967456,0.967494
0,15.750000,-1.041141,-0.957092,0.957131
0,15.760000,-1.050660,-0.946633,0.946673
0,15.770000,-1.060073,-0.936079,0.936119
0,15.780000,-1.069381,-0.925432,0.925472
0,15.790000,-1.078582,-0.914692,0.914733
0,15.800000,-1.087674,-0.903861,0.903902
0,15.810000,-1.096659,-0.892939,0.892981
0,15.820000,-1.105533,-0.881928,0.881970
0,15.830000,-1.114297,-0.870829,0.870872
0,15.840000,-1.122949,-0.859642,0.859686
0,15.850000,-1.131489,-0.848370,0.848414
0,15.860000,-1.139916,-0.837013,0.837058
0,15.870000,-1.148229,-0.825572,0.825617
0,15.880000,-1.156428,-0.814049,0.814095
0,15.890000,-1.164510,-0.802444,0.802491
0,15.900000,-1.172476,-0.790759,0.790806
0,15.910000,-1.180325,-0.778995,0.779043
0,15.920000,-1.188056,-0.767153,0.767202
0,15.930000,-1.195668,-0.755234,0.755284
0,15.940000,-1.203160,-0.743240,0.743290
0,15.950000,-1.210532,-0.731171,0.731222
0,15.960000,-1.217783,-0.719030,0.719082
0,15.970000,-1.224913,-0.706816,0.706869
0,15.980000,-1.231919,-0.694532,0.694586
0,15.990000,-1.238803,-0.682178,0.682233
0,16.000000,-1.245563,-0.669756,0.669812
0,16.010000,-1.252198,-0.657267,0.657324
0,16.020000,-1.258708,-0.644713,0.644771
0,16.030000,-1.265092,-0.632094,0.632153
0,16.040000,-1.271350,-0.619411,0.619472
0,16.050000,-1.277480,-0.606667,0.606729
0,16.060000,-1.283483,-0.593862,0.593925
0,16.070000,-1.289357,-0.580998,0.581062
0,16.080000,-1.295102,-0.568075,0.568141
0,16.090000,-1.300718,-0.555096,0.555163
0,16.100000,-1.306204,-0.542061,0.542130
0,16.110000,-1.311559,-0.528972,0.529043
0,16.120000,-1.316783,-0.515831,0.515903
0,16.130000,-1.321876,-0.502637,0.502712
0,16.140000,-1.326836,-0.489394,0.489470
0,16.150000,-1.331664,-0.476101,0.476179
0,16.160000,-1.336358,-0.462761,0.462841
0,16.170000,-1.340919,-0.449374,0.449457
0,16.180000,-1.345345,-0.435943,0.436029
0,16.190000,-1.349637,-0.422468,0.422556
0,16.200000,-1.353794,-0.408951,0.409042
0,16.210000,-1.357816,-0.395392,0.395487
0,16.220000,-1.361702,-0.381795,0.381893
0,16.230000,-1.365452,-0.368159,0.368260
0,16.240000,-1.369065,-0.354486,0.354591
0,16.250000,-1.372542,-0.340778,0.340888
0,16.260000,-1.375881,-0.327036,0.327150
0,16.270000,-1.379082,-0.313261,0.313380
0,16.280000,-1.382146,-0.299454,0.299579
0,16.290000,-1.385071,-0.285618,0.285749
0,16.300000,-1.387858,-0.271754,0.271891
0,16.310000,-1.390506,-0.257862,0.258006
0,16.320000,-1.393015,-0.243944,0.244097
0,16.330000,-1.395385,-0.230002,0.230164
0,16.340000,-1.397615,-0.216037,0.216210
0,16.350000,-1.399706,-0.202050,0.202235
0,16.360000,-1.401656,-0.188043,0.188242
0,16.370000,-1.403466,-0.174017,0.174232
0,16.380000,-1.405136,-0.159974,0.160208
0,16.390000,-1.406666,-0.145915,0.146171
0,16.400000,-1.408055,-0.131841,0.132124
0,16.410000,-1.409303,-0.117754,0.118071
0,16.420000,-1.410410,-0.103656,0.104015
0,16.430000,-1.411376,-0.089547,0.089963
0,16.440000,-1.412201,-0.075429,0.075922
0,16.450000,-1.412884,-0.061303,0.061908
0,16.460000,-1.413427,-0.047171,0.047955
0,16.470000,-1.413828,-0.033035,0.034141
0,16.480000,-1.414087,-0.018895,0.020761
0,16.490000,-1.414206,-0.004754,0.009806
0,16.500000,-1.414182,0.009388,0.012717
0,16.510000,-1.414018,0.023529,0.025130
0,16.520000,-1.413712,0.037668,0.038702
0,16.530000,-1.413264,0.051803,0.052563
0,16.540000,-1.412676,0.065933,0.066533
0,16.550000,-1.411946,0.080056,0.080551
0,16.560000,-1.411075,0.094171,0.094593
0,16.570000,-1.410062,0.108277,0.108644
0,16.580000,-1.408909,0.122372,0.122697
0,16.590000,-1.407615,0.136455,0.136746
0,16.600000,-1.406180,0.150524,0.150788
0,16.610000,-1.404605,0.164578,0.164820
0,16.620000,-1.402889,0.178616,0.178838
0,16.630000,-1.401032,0.192635,0.192842
0,16.640000,-1.399036,0.206636,0.206828
0,16.650000,-1.396900,0.220616,0.220796
0,16.660000,-1.394624,0.234573,0.234743
0,16.670000,-1.392208,0.248508,0.248668
0,16.680000,-1.389654,0.262417,0.262569
0,16.690000,-1.386960,0.276300,0.276444
0,16.700000,-1.384128,0.290156,0.290293
0,16.710000,-1.381157,0.303982,0.304113
0,16.720000,-1.378048,0.317778,0.317904
0,16.730000,-1.374802,0.331543,0.331663
0,16.740000,-1.371417,0.345274,0.345389
0,16.750000,-1.367896,0.358971,0.359082
0,16.760000,-1.364238,0.372632,0.372738
0,16.770000,-1.360444,0.386255,0.386358
0,16.780000,-1.356513,0.399840,0.399940
0,16.790000,-1.352447,0.413385,0.413481
0,16.800000,-1.348246,0.426888,0.426982
0,16.810000,-1.343909,0.440349,0.440440
0,16.820000,-1.339439,0.453766,0.453854
0,16.830000,-1.334834,0.467138,0.467223
0,16.840000,-1.330096,0.480462,0.480545
0,16.850000,-1.325225,0.493739,0.493820
0,16.860000,-1.320222,0.506966,0.507045
0,16.870000,-1.315086,0.520143,0.520220
0,16.880000,-1.309819,0.533268,0.533342
0,16.890000,-1.304421,0.546339,0.546412
0,16.900000,-1.298892,0.559356,0.559427
0,16.910000,-1.293234,0.572316,0.572386
0,16.920000,-1.287446,0.585220,0.585288
0,16.930000,-1.281530,0.598065,0.598132
0,16.940000,-1.275485,0.610850,0.610915
0,16.950000,-1.269313,0.623574,0.623638
0,16.960000,-1.263014,0.636236,0.636299
0,16.970000,-1.256588,0.648834,0.648895
0,16.980000,-1.250037,0.661367,0.661428
0,16.990000,-1.243361,0.673834,0.673894
0,17.000000,-1.236561,0.686234,0.686292
0,17.010000,-1.229637,0.698565,0.698622
0,17.020000,-1.222590,0.710826,0.710883
0,17.030000,-1.215420,0.723017,0.723072
0,17.040000,-1.208130,0.735134,0.735189
0,17.050000,-1.200718,0.747179,0.747232
0,17.060000,-1.193186,0.759148,0.759201
0,17.070000,-1.185535,0.771042,0.771094
0,17.080000,-1.177766,0.782859,0.782910
0,17.090000,-1.169878,0.794597,0.794647
0,17.100000,-1.161874,0.806256,0.806305
0,17.110000,-1.153754,0.817834,0.817883
0,17.120000,-1.145518,0.829331,0.829379
0,17.130000,-1.137167,0.840744,0.840792
0,17.140000,-1.128703,0.852074,0.852120
0,17.150000,-1.120126,0.863318,0.863364
0,17.160000,-1.111437,0.874476,0.874521
0,17.170000,-1.102637,0.885546,0.885591
0,17.180000,-1.093726,0.896528,0.896573
0,17.190000,-1.084707,0.907420,0.907464
0,17.200000,-1.075578,0.918222,0.918265
0,17.210000,-1.066342,0.928932,0.928974
0,17.220000,-1.057000,0.939548,0.939591
0,17.230000,-1.047552,0.950071,0.950113
0,17.240000,-1.037999,0.960499,0.960541
0,17.250000,-1.028342,0.970831,0.970872
0,17.260000,-1.018583,0.981066,0.981106
0,17.270000,-1.008721,0.991202,0.991242
0,17.280000,-0.998759,1.001240,1.001279
0,17.290000,-0.988697,1.011177,1.011216
0,17.300000,-0.978536,1.021013,1.021052
0,17.310000,-0.968277,1.030747,1.030786
0,17.320000,-0.957921,1.040378,1.040417
0,17.330000,-0.947470,1.049905,1.049943
0,17.340000,-0.936923,1.059328,1.059365
0,17.350000,-0.926283,1.068644,1.068681
0,17.360000,-0.915551,1.077853,1.077890
0,17.370000,-0.904727,1.086954,1.086991
0,17.380000,-0.893812,1.095947,1.095983
0,17.390000,-0.882808,1.104830,1.104866
0,17.400000,-0.871716,1.113603,1.113639
0,17.410000,-0.860536,1.122264,1.122300
0,17.420000,-0.849271,1.130813,1.130849
0,17.430000,-0.837920,1.139249,1.139284
0,17.440000,-0.826486,1.147572,1.147606
0,17.450000,-0.814969,1.155779,1.155813
0,17.460000,-0.803371,1.163871,1.163905
0,17.470000,-0.791692,1.171846,1.171880
0,17.480000,-0.779935,1.179704,1.179738
0,17.490000,-0.768099,1.187444,1.187478
0,17.500000,-0.756186,1.195066,1.195099
0,17.510000,-0.744198,1.202568,1.202601
0,17.520000,-0.732135,1.209950,1.209983
0,17.530000,-0.719999,1.217210,1.217243
0,17.540000,-0.707791,1.224349,1.224382
0,17.550000,-0.695513,1.231366,1.231398
0,17.560000,-0.683164,1.238259,1.238292
0,17.570000,-0.670748,1.245029,1.245061
0,17.580000,-0.658264,1.251674,1.251706
0,17.590000,-0.645715,1.258194,1.258226
0,17.600000,-0.633101,1.264588,1.264620
0,17.610000,-0.620423,1.270856,1.270887
0,17.620000,-0.607684,1.276997,1.277028
0,17.630000,-0.594884,1.283009,1.283040
0,17.640000,-0.582024,1.288894,1.288925
0,17.650000,-0.569106,1.294650,1.294680
0,17.660000,-0.556132,1.300276,1.300307
0,17.670000,-0.543101,1.305772,1.305803
0,17.680000,-0.530017,1.311138,1.311168
0,17.690000,-0.516879,1.316372,1.316403
0,17.700000,-0.503690,1.321475,1.321505
0,17.710000,-0.490450,1.326446,1.326476
0,17.720000,-0.477161,1.331284,1.331314
0,17.730000,-0.463825,1.335989,1.336019
0,17.740000,-0.450442,1.340560,1.340590
0,17.750000,-0.437014,1.344998,1.345027
0,17.760000,-0.423542,1.349300,1.349330
0,17.770000,-0.410028,1.353468,1.353498
0,17.780000,-0.396473,1.357501,1.357530
0,17.790000,-0.382879,1.361398,1.361427
0,17.800000,-0.369246,1.365158,1.365188
0,17.810000,-0.355576,1.368783,1.368812
0,17.820000,-0.341871,1.372270,1.372299
0,17.830000,-0.328131,1.375620,1.375649
0,17.840000,-0.314359,1.378832,1.378861
0,17.850000,-0.300555,1.381907,1.381936
0,17.860000,-0.286721,1.384843,1.384872
0,17.870000,-0.272859,1.387641,1.387670
0,17.880000,-0.258969,1.390300,1.390329
0,17.890000,-0.245053,1.392821,1.392849
0,17.900000,-0.231113,1.395201,1.395230
0,17.910000,-0.217150,1.397443,1.397471
0,17.920000,-0.203164,1.399544,1.399573
0,17.930000,-0.189159,1.401506,1.401534
0,17.940000,-0.175135,1.403327,1.403356
0,17.950000,-0.161093,1.405009,1.405037
0,17.960000,-0.147035,1.406549,1.406578
0,17.970000,-0.132963,1.407949,1.407977
0,17.980000,-0.118877,1.409208,1.409237
0,17.990000,-0.104779,1.410327,1.410355
0,18.000000,-0.090671,1.411304,1.411332
0,18.010000,-0.076553,1.412140,1.412168
0,18.020000,-0.062428,1.412835,1.412863
0,18.030000,-0.048297,1.413389,1.413417
0,18.040000,-0.034161,1.413801,1.413829
0,18.050000,-0.020021,1.414072,1.414100
0,18.060000,-0.005880,1.414201,1.414230
0,18.070000,0.008262,1.414189,1.414218
0,18.080000,0.022403,1.414036,1.414064
0,18.090000,0.036542,1.413741,1.413770
0,18.100000,0.050678,1.413305,1.413333
0,18.110000,0.064808,1.412728,1.412756
0,18.120000,0.078932,1.412009,1.412037
0,18.130000,0.093048,1.411149,1.411177
0,18.140000,0.107154,1.410148,1.410176
